User_ID,Age,Gender,Steps_Taken,Calories_Burned,Water_Intake_Liters,Sleep_Hours,Exercise_Type,Date,Time,Week_Start,Days_of_Week,Week_Of,Day Number,Age_Group,Age_Sort
U4189,45,Male,11483,577.6,2.61,9.0,Walking,21/03/2024,13:00:00,18/03/2024,Thursday,Week of Mar 21,4,41-50,4
U4190,32,Male,3161,288.6,1.82,4.2,Walking,21/03/2024,14:00:00,18/03/2024,Thursday,Week of Mar 21,4,31-40,3
U4191,28,Male,3029,225.9,1.36,6.2,None,21/03/2024,15:00:00,18/03/2024,Thursday,Week of Mar 21,4,22-30,2
U4192,48,Female,14529,420.0,0.96,8.9,Strength,21/03/2024,16:00:00,18/03/2024,Thursday,Week of Mar 21,4,41-50,4
U4193,21,Male,14449,271.3,2.08,8.9,None,21/03/2024,17:00:00,18/03/2024,Thursday,Week of Mar 21,4,18-21,1
U4194,52,Female,12931,216.6,2.28,9.1,Cardio,21/03/2024,18:00:00,18/03/2024,Thursday,Week of Mar 21,4,51-60,5
U4195,51,Male,2978,346.5,2.21,5.0,None,21/03/2024,19:00:00,18/03/2024,Thursday,Week of Mar 21,4,51-60,5
U4196,44,Male,10709,709.3,0.85,8.2,Walking,21/03/2024,20:00:00,18/03/2024,Thursday,Week of Mar 21,4,41-50,4
U4197,27,Female,10974,161.1,2.21,4.9,Cardio,21/03/2024,21:00:00,18/03/2024,Thursday,Week of Mar 21,4,22-30,2
U4198,47,Female,13023,340.2,1.01,8.7,Cardio,21/03/2024,22:00:00,18/03/2024,Thursday,Week of Mar 21,4,41-50,4
U4199,37,Female,14372,425.6,2.49,5.5,None,21/03/2024,23:00:00,18/03/2024,Thursday,Week of Mar 21,4,31-40,3
U4200,46,Male,7129,481.9,1.79,8.4,Yoga,22/03/2024,00:00:00,18/03/2024,Friday,Week of Mar 22,5,41-50,4
U4201,46,Female,2137,268.0,3.05,6.7,Strength,22/03/2024,01:00:00,18/03/2024,Friday,Week of Mar 22,5,41-50,4
U4202,40,Female,10945,776.7,2.83,9.9,None,22/03/2024,02:00:00,18/03/2024,Friday,Week of Mar 22,5,31-40,3
U4203,38,Female,13145,526.3,2.67,7.5,None,22/03/2024,03:00:00,18/03/2024,Friday,Week of Mar 22,5,31-40,3
U4204,27,Female,6808,489.4,2.60,7.8,Strength,22/03/2024,04:00:00,18/03/2024,Friday,Week of Mar 22,5,22-30,2
U4205,58,Female,4455,155.7,2.18,6.2,Cardio,22/03/2024,05:00:00,18/03/2024,Friday,Week of Mar 22,5,51-60,5
U4206,29,Male,13026,465.7,0.68,8.4,Cardio,22/03/2024,06:00:00,18/03/2024,Friday,Week of Mar 22,5,22-30,2
U4207,47,Female,9392,694.5,2.47,7.0,Yoga,22/03/2024,07:00:00,18/03/2024,Friday,Week of Mar 22,5,41-50,4
U4208,50,Male,10771,292.8,1.90,4.1,None,22/03/2024,08:00:00,18/03/2024,Friday,Week of Mar 22,5,41-50,4
U4209,35,Female,13447,378.3,1.91,7.7,Strength,22/03/2024,09:00:00,18/03/2024,Friday,Week of Mar 22,5,31-40,3
U4210,31,Female,5266,163.4,1.64,9.0,None,22/03/2024,10:00:00,18/03/2024,Friday,Week of Mar 22,5,31-40,3
U4211,39,Male,6649,785.0,3.29,5.4,Walking,22/03/2024,11:00:00,18/03/2024,Friday,Week of Mar 22,5,31-40,3
U4212,38,Male,10587,193.3,1.25,5.3,None,22/03/2024,12:00:00,18/03/2024,Friday,Week of Mar 22,5,31-40,3
U4213,18,Male,12129,733.8,1.45,7.7,None,22/03/2024,13:00:00,18/03/2024,Friday,Week of Mar 22,5,18-21,1
U4214,32,Male,7253,353.4,3.39,8.9,Walking,22/03/2024,14:00:00,18/03/2024,Friday,Week of Mar 22,5,31-40,3
U4215,53,Female,7428,531.9,2.93,5.5,Walking,22/03/2024,15:00:00,18/03/2024,Friday,Week of Mar 22,5,51-60,5
U4216,39,Male,7985,591.6,0.54,9.6,Strength,22/03/2024,16:00:00,18/03/2024,Friday,Week of Mar 22,5,31-40,3
U4217,49,Female,4589,241.5,3.22,9.6,Cardio,22/03/2024,17:00:00,18/03/2024,Friday,Week of Mar 22,5,41-50,4
U4218,50,Female,9176,438.4,1.18,5.2,Yoga,22/03/2024,18:00:00,18/03/2024,Friday,Week of Mar 22,5,41-50,4
U4219,58,Female,5034,361.6,2.62,5.6,Walking,22/03/2024,19:00:00,18/03/2024,Friday,Week of Mar 22,5,51-60,5
U4220,56,Male,2169,186.8,2.16,8.2,Cardio,22/03/2024,20:00:00,18/03/2024,Friday,Week of Mar 22,5,51-60,5
U4221,40,Male,12529,691.6,2.11,9.7,Strength,22/03/2024,21:00:00,18/03/2024,Friday,Week of Mar 22,5,31-40,3
U4222,19,Male,5239,179.4,2.65,8.3,None,22/03/2024,22:00:00,18/03/2024,Friday,Week of Mar 22,5,18-21,1
U4223,19,Female,5415,574.6,1.12,6.7,Strength,22/03/2024,23:00:00,18/03/2024,Friday,Week of Mar 22,5,18-21,1
U4224,55,Male,5568,354.2,0.98,5.0,Strength,23/03/2024,00:00:00,18/03/2024,Saturday,Week of Mar 23,6,51-60,5
U4225,46,Male,13408,274.9,2.46,6.8,Walking,23/03/2024,01:00:00,18/03/2024,Saturday,Week of Mar 23,6,41-50,4
U4226,20,Female,5484,583.6,1.37,7.6,Yoga,23/03/2024,02:00:00,18/03/2024,Saturday,Week of Mar 23,6,18-21,1
U4227,56,Male,6835,523.4,3.42,6.0,Walking,23/03/2024,03:00:00,18/03/2024,Saturday,Week of Mar 23,6,51-60,5
U4228,24,Female,3841,354.9,1.85,7.1,None,23/03/2024,04:00:00,18/03/2024,Saturday,Week of Mar 23,6,22-30,2
U4229,53,Male,8878,483.4,0.83,4.8,Walking,23/03/2024,05:00:00,18/03/2024,Saturday,Week of Mar 23,6,51-60,5
U4230,46,Male,13952,310.1,2.56,6.7,None,23/03/2024,06:00:00,18/03/2024,Saturday,Week of Mar 23,6,41-50,4
U4231,54,Male,6552,711.4,1.42,4.5,Walking,23/03/2024,07:00:00,18/03/2024,Saturday,Week of Mar 23,6,51-60,5
U4232,53,Male,8844,354.0,0.95,4.3,Yoga,23/03/2024,08:00:00,18/03/2024,Saturday,Week of Mar 23,6,51-60,5
U4233,40,Male,5026,309.3,1.77,9.1,Cardio,23/03/2024,09:00:00,18/03/2024,Saturday,Week of Mar 23,6,31-40,3
U4234,33,Female,8189,638.7,3.39,5.2,Yoga,23/03/2024,10:00:00,18/03/2024,Saturday,Week of Mar 23,6,31-40,3
U4235,48,Male,5965,161.4,1.73,7.5,Walking,23/03/2024,11:00:00,18/03/2024,Saturday,Week of Mar 23,6,41-50,4
U4236,51,Male,9184,324.2,1.54,4.9,Strength,23/03/2024,12:00:00,18/03/2024,Saturday,Week of Mar 23,6,51-60,5
U4237,18,Male,11793,394.0,1.83,5.6,Cardio,23/03/2024,13:00:00,18/03/2024,Saturday,Week of Mar 23,6,18-21,1
U4238,35,Male,7479,723.5,0.54,6.2,Strength,23/03/2024,14:00:00,18/03/2024,Saturday,Week of Mar 23,6,31-40,3
U4239,57,Male,7380,767.8,0.90,4.9,Yoga,23/03/2024,15:00:00,18/03/2024,Saturday,Week of Mar 23,6,51-60,5
U4240,32,Male,3146,615.7,3.05,4.3,Cardio,23/03/2024,16:00:00,18/03/2024,Saturday,Week of Mar 23,6,31-40,3
U4241,34,Male,6326,470.1,3.43,9.3,Walking,23/03/2024,17:00:00,18/03/2024,Saturday,Week of Mar 23,6,31-40,3
U4242,27,Female,12876,566.4,0.97,4.1,Strength,23/03/2024,18:00:00,18/03/2024,Saturday,Week of Mar 23,6,22-30,2
U4243,37,Female,2111,419.1,2.11,4.4,Walking,23/03/2024,19:00:00,18/03/2024,Saturday,Week of Mar 23,6,31-40,3
U4244,23,Male,2592,344.2,3.40,8.8,None,23/03/2024,20:00:00,18/03/2024,Saturday,Week of Mar 23,6,22-30,2
U4245,25,Female,9413,767.9,0.97,5.7,Cardio,23/03/2024,21:00:00,18/03/2024,Saturday,Week of Mar 23,6,22-30,2
U4246,51,Male,10179,225.0,1.06,8.3,Strength,23/03/2024,22:00:00,18/03/2024,Saturday,Week of Mar 23,6,51-60,5
U4247,49,Female,12631,375.2,3.28,4.9,Yoga,23/03/2024,23:00:00,18/03/2024,Saturday,Week of Mar 23,6,41-50,4
U4248,59,Male,3238,734.4,2.62,5.4,Yoga,24/03/2024,00:00:00,18/03/2024,Sunday,Week of Mar 24,7,51-60,5
U4249,21,Male,7983,620.0,0.96,7.4,Yoga,24/03/2024,01:00:00,18/03/2024,Sunday,Week of Mar 24,7,18-21,1
U4250,56,Female,4794,168.9,1.68,9.9,Yoga,24/03/2024,02:00:00,18/03/2024,Sunday,Week of Mar 24,7,51-60,5
U4251,37,Male,12606,165.0,0.67,4.4,Strength,24/03/2024,03:00:00,18/03/2024,Sunday,Week of Mar 24,7,31-40,3
U4252,41,Female,12321,485.7,1.80,6.4,None,24/03/2024,04:00:00,18/03/2024,Sunday,Week of Mar 24,7,41-50,4
U4253,41,Male,13045,464.8,2.83,4.3,Yoga,24/03/2024,05:00:00,18/03/2024,Sunday,Week of Mar 24,7,41-50,4
U4254,43,Male,13061,437.9,2.16,5.2,Yoga,24/03/2024,06:00:00,18/03/2024,Sunday,Week of Mar 24,7,41-50,4
U4255,42,Male,5598,346.5,2.44,9.4,Yoga,24/03/2024,07:00:00,18/03/2024,Sunday,Week of Mar 24,7,41-50,4
U4256,53,Male,5803,791.3,1.48,4.6,None,24/03/2024,08:00:00,18/03/2024,Sunday,Week of Mar 24,7,51-60,5
U4257,24,Female,3526,326.8,0.98,9.1,Cardio,24/03/2024,09:00:00,18/03/2024,Sunday,Week of Mar 24,7,22-30,2
U4258,27,Male,9909,468.5,0.54,5.1,Yoga,24/03/2024,10:00:00,18/03/2024,Sunday,Week of Mar 24,7,22-30,2
U4259,29,Female,3969,413.2,2.96,9.2,Yoga,24/03/2024,11:00:00,18/03/2024,Sunday,Week of Mar 24,7,22-30,2
U4260,18,Female,11143,260.7,2.41,7.2,Yoga,24/03/2024,12:00:00,18/03/2024,Sunday,Week of Mar 24,7,18-21,1
U4261,42,Male,3502,281.7,1.19,9.3,Cardio,24/03/2024,13:00:00,18/03/2024,Sunday,Week of Mar 24,7,41-50,4
U4262,33,Male,6467,746.9,1.76,4.9,Yoga,24/03/2024,14:00:00,18/03/2024,Sunday,Week of Mar 24,7,31-40,3
U4263,22,Female,13528,707.9,2.90,8.6,Cardio,24/03/2024,15:00:00,18/03/2024,Sunday,Week of Mar 24,7,22-30,2
U4264,36,Female,8407,279.4,2.12,8.1,Cardio,24/03/2024,16:00:00,18/03/2024,Sunday,Week of Mar 24,7,31-40,3
U4265,21,Male,10301,719.2,1.40,7.3,Walking,24/03/2024,17:00:00,18/03/2024,Sunday,Week of Mar 24,7,18-21,1
U4266,23,Female,14178,286.0,1.30,8.9,Walking,24/03/2024,18:00:00,18/03/2024,Sunday,Week of Mar 24,7,22-30,2
U4267,43,Female,4354,557.3,1.15,7.9,Yoga,24/03/2024,19:00:00,18/03/2024,Sunday,Week of Mar 24,7,41-50,4
U4268,56,Female,7319,202.8,2.97,9.3,Strength,24/03/2024,20:00:00,18/03/2024,Sunday,Week of Mar 24,7,51-60,5
U4269,56,Male,2225,722.2,2.25,6.3,Walking,24/03/2024,21:00:00,18/03/2024,Sunday,Week of Mar 24,7,51-60,5
U4270,26,Female,5011,183.5,2.63,7.5,Walking,24/03/2024,22:00:00,18/03/2024,Sunday,Week of Mar 24,7,22-30,2
U4271,31,Female,6126,510.7,3.08,9.2,Strength,24/03/2024,23:00:00,18/03/2024,Sunday,Week of Mar 24,7,31-40,3
U4272,26,Female,2613,656.8,3.46,5.3,None,25/03/2024,00:00:00,25/03/2024,Monday,Week of Mar 25,1,22-30,2
U4273,32,Female,2098,225.9,1.25,6.9,Yoga,25/03/2024,01:00:00,25/03/2024,Monday,Week of Mar 25,1,31-40,3
U4274,54,Male,7458,412.9,1.04,9.8,None,25/03/2024,02:00:00,25/03/2024,Monday,Week of Mar 25,1,51-60,5
U4275,37,Male,11002,177.3,1.89,6.8,None,25/03/2024,03:00:00,25/03/2024,Monday,Week of Mar 25,1,31-40,3
U4276,25,Female,7916,593.8,0.61,5.5,Cardio,25/03/2024,04:00:00,25/03/2024,Monday,Week of Mar 25,1,22-30,2
U4277,49,Female,5337,349.8,2.88,6.1,Cardio,25/03/2024,05:00:00,25/03/2024,Monday,Week of Mar 25,1,41-50,4
U4278,38,Female,4699,513.6,3.15,9.3,Yoga,25/03/2024,06:00:00,25/03/2024,Monday,Week of Mar 25,1,31-40,3
U4279,58,Male,7917,756.3,2.56,9.7,Strength,25/03/2024,07:00:00,25/03/2024,Monday,Week of Mar 25,1,51-60,5
U4280,36,Male,9517,348.8,1.30,9.7,Cardio,25/03/2024,08:00:00,25/03/2024,Monday,Week of Mar 25,1,31-40,3
U4281,46,Female,3019,181.6,0.87,8.2,Walking,25/03/2024,09:00:00,25/03/2024,Monday,Week of Mar 25,1,41-50,4
U4282,48,Female,5025,589.2,1.65,7.1,Yoga,25/03/2024,10:00:00,25/03/2024,Monday,Week of Mar 25,1,41-50,4
U4283,23,Male,5528,661.4,3.00,5.1,None,25/03/2024,11:00:00,25/03/2024,Monday,Week of Mar 25,1,22-30,2
U4284,21,Female,5886,772.6,1.54,4.7,Yoga,25/03/2024,12:00:00,25/03/2024,Monday,Week of Mar 25,1,18-21,1
U4285,46,Female,8231,252.6,0.60,4.4,Cardio,25/03/2024,13:00:00,25/03/2024,Monday,Week of Mar 25,1,41-50,4
U4286,59,Male,7182,404.9,1.32,4.1,Strength,25/03/2024,14:00:00,25/03/2024,Monday,Week of Mar 25,1,51-60,5
U4287,20,Male,7578,698.7,3.47,9.3,None,25/03/2024,15:00:00,25/03/2024,Monday,Week of Mar 25,1,18-21,1
U4288,18,Male,8729,674.5,2.53,8.9,Strength,25/03/2024,16:00:00,25/03/2024,Monday,Week of Mar 25,1,18-21,1
U4289,32,Male,8961,556.1,3.20,7.4,Yoga,25/03/2024,17:00:00,25/03/2024,Monday,Week of Mar 25,1,31-40,3
U4290,38,Male,13171,325.1,2.82,10.0,Strength,25/03/2024,18:00:00,25/03/2024,Monday,Week of Mar 25,1,31-40,3
U4291,48,Female,13532,334.6,2.12,9.7,Strength,25/03/2024,19:00:00,25/03/2024,Monday,Week of Mar 25,1,41-50,4
U4292,24,Male,8013,230.6,0.95,7.9,Yoga,25/03/2024,20:00:00,25/03/2024,Monday,Week of Mar 25,1,22-30,2
U4293,34,Male,2796,749.2,1.55,6.8,None,25/03/2024,21:00:00,25/03/2024,Monday,Week of Mar 25,1,31-40,3
U4294,36,Male,3957,262.4,2.25,4.9,Strength,25/03/2024,22:00:00,25/03/2024,Monday,Week of Mar 25,1,31-40,3
U4295,56,Male,5066,522.4,3.11,7.1,Strength,25/03/2024,23:00:00,25/03/2024,Monday,Week of Mar 25,1,51-60,5
U4296,20,Male,13212,529.8,1.31,4.9,Yoga,26/03/2024,00:00:00,25/03/2024,Tuesday,Week of Mar 26,2,18-21,1
U4297,47,Male,4680,390.2,0.86,6.4,Walking,26/03/2024,01:00:00,25/03/2024,Tuesday,Week of Mar 26,2,41-50,4
U4298,52,Female,6441,379.1,2.18,9.7,Strength,26/03/2024,02:00:00,25/03/2024,Tuesday,Week of Mar 26,2,51-60,5
U4299,46,Male,4948,584.6,1.03,6.1,Cardio,26/03/2024,03:00:00,25/03/2024,Tuesday,Week of Mar 26,2,41-50,4
U4300,31,Female,5731,402.4,2.33,4.9,None,26/03/2024,04:00:00,25/03/2024,Tuesday,Week of Mar 26,2,31-40,3
U4301,52,Female,3101,315.8,1.29,7.5,Strength,26/03/2024,05:00:00,25/03/2024,Tuesday,Week of Mar 26,2,51-60,5
U4302,45,Male,7484,409.4,1.19,7.6,Yoga,26/03/2024,06:00:00,25/03/2024,Tuesday,Week of Mar 26,2,41-50,4
U4303,47,Male,11229,675.0,1.70,5.2,Cardio,26/03/2024,07:00:00,25/03/2024,Tuesday,Week of Mar 26,2,41-50,4
U4304,43,Female,6231,778.2,2.28,5.2,Yoga,26/03/2024,08:00:00,25/03/2024,Tuesday,Week of Mar 26,2,41-50,4
U4305,24,Female,10983,563.4,2.14,9.9,Strength,26/03/2024,09:00:00,25/03/2024,Tuesday,Week of Mar 26,2,22-30,2
U4306,56,Female,14366,658.4,1.23,5.5,Cardio,26/03/2024,10:00:00,25/03/2024,Tuesday,Week of Mar 26,2,51-60,5
U4307,48,Male,11970,496.3,3.17,9.0,None,26/03/2024,11:00:00,25/03/2024,Tuesday,Week of Mar 26,2,41-50,4
U4308,22,Female,14992,556.1,0.83,6.8,None,26/03/2024,12:00:00,25/03/2024,Tuesday,Week of Mar 26,2,22-30,2
U4309,52,Male,2981,792.3,0.62,6.6,None,26/03/2024,13:00:00,25/03/2024,Tuesday,Week of Mar 26,2,51-60,5
U4310,31,Male,11457,435.0,2.31,5.8,Walking,26/03/2024,14:00:00,25/03/2024,Tuesday,Week of Mar 26,2,31-40,3
U4311,53,Female,7170,193.1,0.87,8.6,Yoga,26/03/2024,15:00:00,25/03/2024,Tuesday,Week of Mar 26,2,51-60,5
U4312,44,Male,10935,772.1,2.01,9.3,Strength,26/03/2024,16:00:00,25/03/2024,Tuesday,Week of Mar 26,2,41-50,4
U4313,41,Male,4431,665.5,3.36,5.6,Cardio,26/03/2024,17:00:00,25/03/2024,Tuesday,Week of Mar 26,2,41-50,4
U4314,57,Female,10566,408.9,2.60,4.6,Yoga,26/03/2024,18:00:00,25/03/2024,Tuesday,Week of Mar 26,2,51-60,5
U4315,46,Female,11945,788.6,2.35,4.8,Strength,26/03/2024,19:00:00,25/03/2024,Tuesday,Week of Mar 26,2,41-50,4
U4316,39,Male,8349,374.6,2.22,8.8,Walking,26/03/2024,20:00:00,25/03/2024,Tuesday,Week of Mar 26,2,31-40,3
U4317,25,Female,5897,391.9,1.04,6.6,Strength,26/03/2024,21:00:00,25/03/2024,Tuesday,Week of Mar 26,2,22-30,2
U4318,32,Male,12728,546.3,1.80,4.8,Yoga,26/03/2024,22:00:00,25/03/2024,Tuesday,Week of Mar 26,2,31-40,3
U4319,22,Female,9548,328.3,1.53,6.0,Strength,26/03/2024,23:00:00,25/03/2024,Tuesday,Week of Mar 26,2,22-30,2
U4320,21,Female,3991,604.1,3.36,7.1,Cardio,27/03/2024,00:00:00,25/03/2024,Wednesday,Week of Mar 27,3,18-21,1
U4321,28,Female,4928,249.4,1.23,9.1,Walking,27/03/2024,01:00:00,25/03/2024,Wednesday,Week of Mar 27,3,22-30,2
U4322,35,Female,7430,220.2,1.91,7.9,Cardio,27/03/2024,02:00:00,25/03/2024,Wednesday,Week of Mar 27,3,31-40,3
U4323,59,Male,5446,497.7,3.31,5.1,Walking,27/03/2024,03:00:00,25/03/2024,Wednesday,Week of Mar 27,3,51-60,5
U4324,47,Female,8775,511.1,2.87,5.0,Walking,27/03/2024,04:00:00,25/03/2024,Wednesday,Week of Mar 27,3,41-50,4
U4325,32,Male,10783,219.3,3.39,6.5,Strength,27/03/2024,05:00:00,25/03/2024,Wednesday,Week of Mar 27,3,31-40,3
U4326,23,Male,7161,776.7,2.32,4.5,Cardio,27/03/2024,06:00:00,25/03/2024,Wednesday,Week of Mar 27,3,22-30,2
U4327,33,Female,14820,522.6,1.50,8.5,Walking,27/03/2024,07:00:00,25/03/2024,Wednesday,Week of Mar 27,3,31-40,3
U4328,57,Female,4569,248.2,2.98,6.4,Walking,27/03/2024,08:00:00,25/03/2024,Wednesday,Week of Mar 27,3,51-60,5
U4329,26,Female,4872,352.4,1.37,6.1,Strength,27/03/2024,09:00:00,25/03/2024,Wednesday,Week of Mar 27,3,22-30,2
U4330,51,Female,11368,670.2,0.99,7.1,Yoga,27/03/2024,10:00:00,25/03/2024,Wednesday,Week of Mar 27,3,51-60,5
U4331,44,Female,3335,490.1,2.62,8.3,Yoga,27/03/2024,11:00:00,25/03/2024,Wednesday,Week of Mar 27,3,41-50,4
U4332,30,Male,7413,272.3,2.42,7.4,None,27/03/2024,12:00:00,25/03/2024,Wednesday,Week of Mar 27,3,22-30,2
U4333,53,Female,14885,216.9,3.14,8.8,None,27/03/2024,13:00:00,25/03/2024,Wednesday,Week of Mar 27,3,51-60,5
U4334,44,Male,2112,430.0,3.39,7.8,Walking,27/03/2024,14:00:00,25/03/2024,Wednesday,Week of Mar 27,3,41-50,4
U4335,26,Male,5772,369.3,3.07,8.7,Yoga,27/03/2024,15:00:00,25/03/2024,Wednesday,Week of Mar 27,3,22-30,2
U4336,22,Male,7294,576.3,0.68,8.2,Walking,27/03/2024,16:00:00,25/03/2024,Wednesday,Week of Mar 27,3,22-30,2
U4337,39,Male,12037,751.4,2.49,5.2,Cardio,27/03/2024,17:00:00,25/03/2024,Wednesday,Week of Mar 27,3,31-40,3
U4338,48,Female,3987,311.0,2.85,4.3,Yoga,27/03/2024,18:00:00,25/03/2024,Wednesday,Week of Mar 27,3,41-50,4
U4339,20,Female,6829,705.9,3.45,9.4,Yoga,27/03/2024,19:00:00,25/03/2024,Wednesday,Week of Mar 27,3,18-21,1
U4340,47,Male,3985,748.3,1.62,9.7,Yoga,27/03/2024,20:00:00,25/03/2024,Wednesday,Week of Mar 27,3,41-50,4
U4341,38,Male,13484,736.3,1.01,8.4,None,27/03/2024,21:00:00,25/03/2024,Wednesday,Week of Mar 27,3,31-40,3
U4342,52,Female,13434,768.9,3.06,8.3,Strength,27/03/2024,22:00:00,25/03/2024,Wednesday,Week of Mar 27,3,51-60,5
U4343,23,Male,7091,697.4,1.45,5.6,Strength,27/03/2024,23:00:00,25/03/2024,Wednesday,Week of Mar 27,3,22-30,2
U4344,45,Female,2252,535.8,2.29,7.3,None,28/03/2024,00:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4345,49,Male,10315,416.4,1.67,10.0,None,28/03/2024,01:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4346,59,Female,11428,469.6,1.71,9.1,None,28/03/2024,02:00:00,25/03/2024,Thursday,Week of Mar 28,4,51-60,5
U4347,54,Male,2623,717.2,2.70,5.8,Strength,28/03/2024,03:00:00,25/03/2024,Thursday,Week of Mar 28,4,51-60,5
U4348,42,Male,5156,345.9,1.58,5.8,Walking,28/03/2024,04:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4349,49,Male,13328,253.5,2.58,6.9,None,28/03/2024,05:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4350,52,Female,5389,241.5,0.54,6.4,Walking,28/03/2024,06:00:00,25/03/2024,Thursday,Week of Mar 28,4,51-60,5
U4351,39,Female,5417,687.5,1.47,6.2,Walking,28/03/2024,07:00:00,25/03/2024,Thursday,Week of Mar 28,4,31-40,3
U4352,41,Female,11847,645.0,1.46,7.8,Cardio,28/03/2024,08:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4353,56,Male,11458,473.5,2.75,4.1,Strength,28/03/2024,09:00:00,25/03/2024,Thursday,Week of Mar 28,4,51-60,5
U4354,47,Male,4945,328.7,1.44,8.6,Walking,28/03/2024,10:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4355,49,Male,11352,590.4,2.40,8.4,Strength,28/03/2024,11:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4356,48,Male,12486,175.0,2.57,9.0,Strength,28/03/2024,12:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4357,40,Male,10632,519.3,2.48,9.0,Cardio,28/03/2024,13:00:00,25/03/2024,Thursday,Week of Mar 28,4,31-40,3
U4358,57,Male,4092,409.0,2.31,7.4,Strength,28/03/2024,14:00:00,25/03/2024,Thursday,Week of Mar 28,4,51-60,5
U4359,50,Female,4705,785.6,1.74,8.7,Walking,28/03/2024,15:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4360,42,Female,5759,479.9,1.62,7.0,Yoga,28/03/2024,16:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4361,53,Female,7112,509.0,2.19,9.7,Walking,28/03/2024,17:00:00,25/03/2024,Thursday,Week of Mar 28,4,51-60,5
U4362,41,Male,2553,613.0,0.69,5.1,Walking,28/03/2024,18:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4363,48,Female,6904,465.0,3.13,9.5,Strength,28/03/2024,19:00:00,25/03/2024,Thursday,Week of Mar 28,4,41-50,4
U4364,56,Male,3112,296.0,2.98,5.6,Walking,28/03/2024,20:00:00,25/03/2024,Thursday,Week of Mar 28,4,51-60,5
U4365,30,Male,4777,499.2,1.54,4.6,Yoga,28/03/2024,21:00:00,25/03/2024,Thursday,Week of Mar 28,4,22-30,2
U4366,27,Female,9097,763.8,2.20,6.6,Strength,28/03/2024,22:00:00,25/03/2024,Thursday,Week of Mar 28,4,22-30,2
U4367,40,Male,12025,416.4,3.30,7.7,None,28/03/2024,23:00:00,25/03/2024,Thursday,Week of Mar 28,4,31-40,3
U4368,35,Male,3314,591.8,1.31,5.4,Walking,29/03/2024,00:00:00,25/03/2024,Friday,Week of Mar 29,5,31-40,3
U4369,49,Male,5493,785.7,2.73,7.3,Walking,29/03/2024,01:00:00,25/03/2024,Friday,Week of Mar 29,5,41-50,4
U4370,50,Male,13330,689.4,0.75,8.8,Cardio,29/03/2024,02:00:00,25/03/2024,Friday,Week of Mar 29,5,41-50,4
U4371,53,Male,13304,578.4,2.07,5.5,None,29/03/2024,03:00:00,25/03/2024,Friday,Week of Mar 29,5,51-60,5
U4372,45,Female,10290,628.4,3.15,7.5,None,29/03/2024,04:00:00,25/03/2024,Friday,Week of Mar 29,5,41-50,4
U4373,33,Female,9473,758.7,2.16,6.0,Yoga,29/03/2024,05:00:00,25/03/2024,Friday,Week of Mar 29,5,31-40,3
U4374,33,Male,9015,773.8,2.35,7.2,None,29/03/2024,06:00:00,25/03/2024,Friday,Week of Mar 29,5,31-40,3
U4375,35,Male,14117,779.8,3.22,8.0,Cardio,29/03/2024,07:00:00,25/03/2024,Friday,Week of Mar 29,5,31-40,3
U4376,25,Female,11671,556.7,2.65,6.1,Yoga,29/03/2024,08:00:00,25/03/2024,Friday,Week of Mar 29,5,22-30,2
U4377,59,Female,7710,400.1,2.59,10.0,None,29/03/2024,09:00:00,25/03/2024,Friday,Week of Mar 29,5,51-60,5
U4378,33,Female,14588,236.5,2.26,7.4,Yoga,29/03/2024,10:00:00,25/03/2024,Friday,Week of Mar 29,5,31-40,3
U4379,28,Male,3222,400.6,2.40,8.9,None,29/03/2024,11:00:00,25/03/2024,Friday,Week of Mar 29,5,22-30,2
U4380,23,Female,6583,762.9,2.91,8.4,None,29/03/2024,12:00:00,25/03/2024,Friday,Week of Mar 29,5,22-30,2
U4381,18,Female,7520,728.4,3.44,9.1,None,29/03/2024,13:00:00,25/03/2024,Friday,Week of Mar 29,5,18-21,1
U4382,29,Male,9872,490.4,2.89,5.0,Walking,29/03/2024,14:00:00,25/03/2024,Friday,Week of Mar 29,5,22-30,2
U4383,55,Male,11196,499.1,2.62,5.3,None,29/03/2024,15:00:00,25/03/2024,Friday,Week of Mar 29,5,51-60,5
U4384,45,Female,10668,350.8,0.91,6.9,Walking,29/03/2024,16:00:00,25/03/2024,Friday,Week of Mar 29,5,41-50,4
U4385,34,Male,7431,445.4,2.95,9.1,Strength,29/03/2024,17:00:00,25/03/2024,Friday,Week of Mar 29,5,31-40,3
U4386,18,Female,11327,614.4,2.71,5.2,Cardio,29/03/2024,18:00:00,25/03/2024,Friday,Week of Mar 29,5,18-21,1
